player,game_number,bet,payout,lifestyle_bonus,total_payout,lifestyle_bonuses,total_return,available_bank,cards_drawn,draw_order,card_stack,suit_counts,life,wild,death,super_death,longest_suit_count,simulation_payout,simulation_return,simulation_bank
p20,58,20,3.1,1.0,4.1,2,82.0,100624.0,10,"['life1', 'life6', 'super_life9', 'wild', 'super_life3', 'super_wild', 'life5', 'life9', 'super_life6', 'death8']","{'suits': {1: ['life1'], 2: [], 3: ['super_life3'], 4: [], 5: ['life5'], 6: ['life6', 'super_life6', 'wild'], 7: [], 8: ['death8'], 9: ['super_life9', 'life9', 'super_wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 1, 6: 3, 7: 0, 8: 1, 9: 3, 10: 0}",7,2,1,0,3,4.1,82.0,101394.0
p50,58,50,3.1,1.0,4.1,2,204.99999999999997,101560.0,10,"['life1', 'life6', 'super_life9', 'wild', 'super_life3', 'super_wild', 'life5', 'life9', 'super_life6', 'death8']","{'suits': {1: ['life1'], 2: [], 3: ['super_life3'], 4: [], 5: ['life5'], 6: ['life6', 'super_life6', 'wild'], 7: [], 8: ['death8'], 9: ['super_life9', 'life9', 'super_wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 1, 6: 3, 7: 0, 8: 1, 9: 3, 10: 0}",7,2,1,0,3,4.1,204.99999999999997,103485.0
p100,58,100,3.1,1.0,4.1,2,409.99999999999994,103120.0,10,"['life1', 'life6', 'super_life9', 'wild', 'super_life3', 'super_wild', 'life5', 'life9', 'super_life6', 'death8']","{'suits': {1: ['life1'], 2: [], 3: ['super_life3'], 4: [], 5: ['life5'], 6: ['life6', 'super_life6', 'wild'], 7: [], 8: ['death8'], 9: ['super_life9', 'life9', 'super_wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 1, 6: 3, 7: 0, 8: 1, 9: 3, 10: 0}",7,2,1,0,3,4.1,409.99999999999994,106970.0
p250,58,250,3.1,1.0,4.1,2,1025.0,107800.0,10,"['life1', 'life6', 'super_life9', 'wild', 'super_life3', 'super_wild', 'life5', 'life9', 'super_life6', 'death8']","{'suits': {1: ['life1'], 2: [], 3: ['super_life3'], 4: [], 5: ['life5'], 6: ['life6', 'super_life6', 'wild'], 7: [], 8: ['death8'], 9: ['super_life9', 'life9', 'super_wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 1, 4: 0, 5: 1, 6: 3, 7: 0, 8: 1, 9: 3, 10: 0}",7,2,1,0,3,4.1,1025.0,117425.0
p10,59,10,0.0,0.0,-1.0,0,-10.0,100302.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-10.0,100687.0
p20,59,20,0.0,0.0,-1.0,0,-20.0,100604.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-20.0,101374.0
p50,59,50,0.0,0.0,-1.0,0,-50.0,101510.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-50.0,103435.0
p100,59,100,0.0,0.0,-1.0,0,-100.0,103020.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-100.0,106870.0
p250,59,250,0.0,0.0,-1.0,0,-250.0,107550.0,1,['death1'],"{'suits': {1: ['death1'], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-250.0,117175.0
p10,60,10,0.4,0.0,0.4,0,4.0,100306.0,5,"['life2', 'life1', 'life3', 'life4', 'death8']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['life3'], 4: ['life4'], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",4,0,1,0,1,1.4,14.0,100701.0
p20,60,20,0.4,0.0,0.4,0,8.0,100612.0,5,"['life2', 'life1', 'life3', 'life4', 'death8']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['life3'], 4: ['life4'], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",4,0,1,0,1,1.4,28.0,101402.0
p50,60,50,0.4,0.0,0.4,0,20.0,101530.0,5,"['life2', 'life1', 'life3', 'life4', 'death8']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['life3'], 4: ['life4'], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",4,0,1,0,1,1.4,70.0,103505.0
p100,60,100,0.4,0.0,0.4,0,40.0,103060.0,5,"['life2', 'life1', 'life3', 'life4', 'death8']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['life3'], 4: ['life4'], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",4,0,1,0,1,1.4,140.0,107010.0
p250,60,250,0.4,0.0,0.4,0,100.0,107650.0,5,"['life2', 'life1', 'life3', 'life4', 'death8']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['life3'], 4: ['life4'], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",4,0,1,0,1,1.4,350.0,117525.0
p10,61,10,0.1,0.0,0.1,0,1.0,100307.0,2,"['life6', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,11.0,100712.0
p20,61,20,0.1,0.0,0.1,0,2.0,100614.0,2,"['life6', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,22.0,101424.0
p50,61,50,0.1,0.0,0.1,0,5.0,101535.0,2,"['life6', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,55.00000000000001,103560.0
p100,61,100,0.1,0.0,0.1,0,10.0,103070.0,2,"['life6', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,110.00000000000001,107120.0
p250,61,250,0.1,0.0,0.1,0,25.0,107675.0,2,"['life6', 'death9']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: ['life6'], 7: [], 8: [], 9: ['death9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 0, 9: 1, 10: 0}",1,0,1,0,1,1.1,275.0,117800.0
p10,62,10,2.4,0.8,3.2,4,32.0,100339.0,13,"['super_life9', 'life5', 'life1', 'life2', 'life8', 'life1', 'life4', 'life3', 'life4', 'super_life5', 'super_life8', 'life7', 'death8']","{'suits': {1: ['life1', 'life1'], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4'], 5: ['life5', 'super_life5'], 6: [], 7: ['life7'], 8: ['life8', 'super_life8', 'death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 1, 3: 1, 4: 2, 5: 2, 6: 0, 7: 1, 8: 3, 9: 1, 10: 0}",12,0,1,0,3,3.2,32.0,100744.0
p20,62,20,2.4,0.8,3.2,4,64.0,100678.0,13,"['super_life9', 'life5', 'life1', 'life2', 'life8', 'life1', 'life4', 'life3', 'life4', 'super_life5', 'super_life8', 'life7', 'death8']","{'suits': {1: ['life1', 'life1'], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4'], 5: ['life5', 'super_life5'], 6: [], 7: ['life7'], 8: ['life8', 'super_life8', 'death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 1, 3: 1, 4: 2, 5: 2, 6: 0, 7: 1, 8: 3, 9: 1, 10: 0}",12,0,1,0,3,3.2,64.0,101488.0
p50,62,50,2.4,0.8,3.2,4,160.0,101695.0,13,"['super_life9', 'life5', 'life1', 'life2', 'life8', 'life1', 'life4', 'life3', 'life4', 'super_life5', 'super_life8', 'life7', 'death8']","{'suits': {1: ['life1', 'life1'], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4'], 5: ['life5', 'super_life5'], 6: [], 7: ['life7'], 8: ['life8', 'super_life8', 'death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 1, 3: 1, 4: 2, 5: 2, 6: 0, 7: 1, 8: 3, 9: 1, 10: 0}",12,0,1,0,3,3.2,160.0,103720.0
p100,62,100,2.4,0.8,3.2,4,320.0,103390.0,13,"['super_life9', 'life5', 'life1', 'life2', 'life8', 'life1', 'life4', 'life3', 'life4', 'super_life5', 'super_life8', 'life7', 'death8']","{'suits': {1: ['life1', 'life1'], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4'], 5: ['life5', 'super_life5'], 6: [], 7: ['life7'], 8: ['life8', 'super_life8', 'death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 1, 3: 1, 4: 2, 5: 2, 6: 0, 7: 1, 8: 3, 9: 1, 10: 0}",12,0,1,0,3,3.2,320.0,107440.0
p250,62,250,2.4,0.8,3.2,4,800.0,108475.0,13,"['super_life9', 'life5', 'life1', 'life2', 'life8', 'life1', 'life4', 'life3', 'life4', 'super_life5', 'super_life8', 'life7', 'death8']","{'suits': {1: ['life1', 'life1'], 2: ['life2'], 3: ['life3'], 4: ['life4', 'life4'], 5: ['life5', 'super_life5'], 6: [], 7: ['life7'], 8: ['life8', 'super_life8', 'death8'], 9: ['super_life9'], 10: []}, 'wilds': [], 'super_death': []}","{1: 2, 2: 1, 3: 1, 4: 2, 5: 2, 6: 0, 7: 1, 8: 3, 9: 1, 10: 0}",12,0,1,0,3,3.2,800.0,118600.0
p10,63,10,0.0,0.0,-1.0,0,-10.0,100329.0,1,['death10'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['death10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",0,0,1,0,1,-1.0,-10.0,100734.0
p20,63,20,0.0,0.0,-1.0,0,-20.0,100658.0,1,['death10'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['death10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",0,0,1,0,1,-1.0,-20.0,101468.0
p50,63,50,0.0,0.0,-1.0,0,-50.0,101645.0,1,['death10'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['death10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",0,0,1,0,1,-1.0,-50.0,103670.0
p100,63,100,0.0,0.0,-1.0,0,-100.0,103290.0,1,['death10'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['death10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",0,0,1,0,1,-1.0,-100.0,107340.0
p250,63,250,0.0,0.0,-1.0,0,-250.0,108225.0,1,['death10'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['death10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",0,0,1,0,1,-1.0,-250.0,118350.0
p10,64,10,0.0,0.0,-1.0,0,-10.0,100319.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-10.0,100724.0
p20,64,20,0.0,0.0,-1.0,0,-20.0,100638.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-20.0,101448.0
p50,64,50,0.0,0.0,-1.0,0,-50.0,101595.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-50.0,103620.0
p100,64,100,0.0,0.0,-1.0,0,-100.0,103190.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-100.0,107240.0
p250,64,250,0.0,0.0,-1.0,0,-250.0,107975.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-250.0,118100.0
p10,65,10,0.4,0.1,0.5,1,5.0,100324.0,4,"['life6', 'wild', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6', 'wild'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 0}",2,1,1,0,2,1.4,14.0,100738.0
p20,65,20,0.4,0.1,0.5,1,10.0,100648.0,4,"['life6', 'wild', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6', 'wild'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 0}",2,1,1,0,2,1.4,28.0,101476.0
p50,65,50,0.4,0.1,0.5,1,25.0,101620.0,4,"['life6', 'wild', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6', 'wild'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 0}",2,1,1,0,2,1.4,70.0,103690.0
p100,65,100,0.4,0.1,0.5,1,50.0,103240.0,4,"['life6', 'wild', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6', 'wild'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 0}",2,1,1,0,2,1.4,140.0,107380.0
p250,65,250,0.4,0.1,0.5,1,125.0,108100.0,4,"['life6', 'wild', 'life2', 'death8']","{'suits': {1: [], 2: ['life2'], 3: [], 4: [], 5: [], 6: ['life6', 'wild'], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 0, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 0}",2,1,1,0,2,1.4,350.0,118450.0
p10,66,10,0.0,0.0,-1.0,0,-10.0,100314.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-10.0,100728.0
p20,66,20,0.0,0.0,-1.0,0,-20.0,100628.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-20.0,101456.0
p50,66,50,0.0,0.0,-1.0,0,-50.0,101570.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-50.0,103640.0
p100,66,100,0.0,0.0,-1.0,0,-100.0,103140.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-100.0,107280.0
p250,66,250,0.0,0.0,-1.0,0,-250.0,107850.0,1,['death5'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: ['death5'], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-250.0,118200.0
p10,67,10,0.0,0.0,-1.0,0,-10.0,100304.0,1,['death8'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-10.0,100718.0
p20,67,20,0.0,0.0,-1.0,0,-20.0,100608.0,1,['death8'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-20.0,101436.0
p50,67,50,0.0,0.0,-1.0,0,-50.0,101520.0,1,['death8'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-50.0,103590.0
p100,67,100,0.0,0.0,-1.0,0,-100.0,103040.0,1,['death8'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-100.0,107180.0
p250,67,250,0.0,0.0,-1.0,0,-250.0,107600.0,1,['death8'],"{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-250.0,117950.0
p10,68,10,0.7,0.0,0.7,0,7.0,100311.0,4,"['life4', 'super_life7', 'life5', 'death8']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['life5'], 6: [], 7: ['super_life7'], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 0, 10: 0}",3,0,1,0,1,1.7,17.0,100735.0
p20,68,20,0.7,0.0,0.7,0,14.0,100622.0,4,"['life4', 'super_life7', 'life5', 'death8']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['life5'], 6: [], 7: ['super_life7'], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 0, 10: 0}",3,0,1,0,1,1.7,34.0,101470.0
p50,68,50,0.7,0.0,0.7,0,35.0,101555.0,4,"['life4', 'super_life7', 'life5', 'death8']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['life5'], 6: [], 7: ['super_life7'], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 0, 10: 0}",3,0,1,0,1,1.7,85.0,103675.0
p100,68,100,0.7,0.0,0.7,0,70.0,103110.0,4,"['life4', 'super_life7', 'life5', 'death8']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['life5'], 6: [], 7: ['super_life7'], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 0, 10: 0}",3,0,1,0,1,1.7,170.0,107350.0
p250,68,250,0.7,0.0,0.7,0,175.0,107775.0,4,"['life4', 'super_life7', 'life5', 'death8']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: ['life5'], 6: [], 7: ['super_life7'], 8: ['death8'], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: 0, 7: 1, 8: 1, 9: 0, 10: 0}",3,0,1,0,1,1.7,425.0,118375.0
p10,69,10,0.0,0.0,-1.0,0,-10.0,100301.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-10.0,100725.0
p20,69,20,0.0,0.0,-1.0,0,-20.0,100602.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-20.0,101450.0
p50,69,50,0.0,0.0,-1.0,0,-50.0,101505.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-50.0,103625.0
p100,69,100,0.0,0.0,-1.0,0,-100.0,103010.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-100.0,107250.0
p250,69,250,0.0,0.0,-1.0,0,-250.0,107525.0,1,['death4'],"{'suits': {1: [], 2: [], 3: [], 4: ['death4'], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,0,1,0,1,-1.0,-250.0,118125.0
p10,70,10,1.4,0.2,1.6,2,16.0,100317.0,6,"['super_life10', 'wild', 'super_life8', 'life6', 'life4', 'death6']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: ['life6', 'death6'], 7: [], 8: ['super_life8'], 9: [], 10: ['super_life10', 'wild']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 2}",4,1,1,0,2,2.4,24.0,100749.0
